No,Brand,Nomor Permohonan,Tahun Permohonan,Status,Kode Kelas,Deskripsi Kelas
495,DIMELA,D002008018679,2008,Didaftar,11,"kepala kompor, saringan kompor luar/dalam, tutup angin, tangki minyak, kran­kran air, bola lampu, ketel listrik, bohlam, water heater (pemanas air), fteezer, lemari es, kaos lampu, oven-oven, kompor-kompor dan perlengkapan yang dibentuk untuk kompor, pemantik gas, rice cooker, pemanggang listrik, lampu-lampu, lampu neon, lampu mobil, lampu mobil, lampu-lampu kendaraan, reftigerator, water cooler, pengering pakaian listrik, alat pengering rambut/hair dryer, kipas angin, AC, exhausfan, alat penghisap asap, fan, wastafel, closet, bathtub, bak cuci piring, water tub, corong asap, cerek listrik, kompor listrik, kompor gas, kompor minyak, instalasi pemumian air, instalasi pemanasan air, instalasi kesehatan, -peralatan kamar mandi, bak mandi, perlengkapan kamar mandi, air mancur, alat pemanas air kamar mandi, keran air, pipa air untuk instalasi saniter, perlengkapan jet air berpusar, kompor, alat-alat kompor yaitu, kran-kran air, bola lampu, ketel listrik, bohlam, water heater (pemanas air), fteezer, lemari es, kaos lampu, oven-oven, kompor­kompor dan perlengkapan yang dibentuk untuk kompor, pemantik gas, rice cooker, pemanggang listrik, lampu-lampu, lampu neon, lampu mobil, lampu-lampu kendaraan, remgerator, water cooler, pengering pakaian listrik, alat pengering rambut/hair dryer, kipas angin, AC, exhausfan, alat penghisap asap, fan, washtafel, closet, bathtub, bak cuci piring, water tub, corong asap, cerek listrik, kompor listrik, kompor gas, kompor minyak, instalasi pemumian air, instalasi pemanasan air, instalasi kesehatan, segala macam lampu mobill kendaraan bermotor, lampu penunjuk arah mobil, bola lampu, alat gantung lampu, kaos lampu, kap lampu, lampu-Iampu, alat pembakar untuk lampu, lampu listrik, lentera, lampu listrik, lampu minyak, lampu sorot, lampu senter, lampu proyeksi, lampu pengaman, stop kontak untuk lampu listrik, lampu patri, lampu besar kendaraan, reflektor kendaraan, lampu hologen, segala macam lampu sorot besarl kecil, lampu kerja, segala macam lampu sorot tangan, lampu putar (sirine), lampu aquarium, lampu busur, air conditioner, kipas angin, fteezer, alat penghisap asap, bola lampu mobil, Washtafel, closet, bathtub, bak cuci piring, water tub, kran-kran air, ketel listrik, bohlam, kompor-kompor dengan 16 sumbu dan 20 sumbu dan perlengkapan yang dibentuk untuk kompor, perlengkapan dan pengatur untuk pipa gas, perlengkapan pengatur dan pengaman untuk peralatan gas, pemantik, gas, oven, rice cooker, pemanggang listri, lampu-lampu, lampu neon, lampu mobil, lampu-Iampu kendaraan, water heater, lemari es, freezer, kulkas, refrigerator, water cooler, pengering pakaian listrik, alat pengering rambut/hair dryer, kipas angin, air-conditioner, exhausfan, alat penghisap asap, fan, bola lampu, corong asap, cerek listrik: kompor listrik, kompor gas, kompor minyak, instalasi premium air, instalasi pemanasan air, instalasi generator gas"
496,DIMELA,D002008018680,2008,Didaftar,20,"benda-benda (yang tidak termasuk dalam ===in) dari kayu, -gabus, -rumput, -bambu, -rotan, -tanduk, -tulang, -gading, -tulang ikan paus, -kerang, -amber, -kulit mutiara, -selloid dan dari bahan-bahan penggantinya, atau dari plastik, furniture yaitu: kursi, meja, tempat tidur, kantong tidur untuk berkemah, sofa, bangku (perabot), lemari, dipan-dipan, meja rias, kursi malas, cermin, boks bayi, rak piring, rak untuk TV, rak sepatu, rak buku, almari, sofa, meja makan, meja belajar, almari pakaian, bingkai cermin, bingkai gambar, kaca-kaca, bangku, engsel bukan dari logam, gantungan baju, keranjang bukan dari logam, bufet, almari pajangan, kaca toilet, rak-rak, kursi bersandar lengan, kursi geladak, kursi penata rambut, lemari kartu indeks, lemari obat-obatan, lemari berlaci, lemari arsip, lemari kaea panjang, meja juru gambar, mimbar, meja ketik, meja cuci muka, rak piring, rak tempat majalah, rak dorong, tempat tidur rumah sakit, kasur jerami, kasur berpegas, kasur­kasur, keranjang untuk mancing, keranjang tempat ikan, keranjang bukan dari logam, keranjang dengan tutup, kulit tiram, kulit kerang, kulit kura-kura, kulit mutiara, garling, tanduk-tanduk, tulang-tulang, tanduk-tanduk binatang, burung-burung yang diawetkan, binatang yang diisi kapuk bahan isian lainnya, cakar binatang, rotan-rotan, tulang ikan paus belum dikerjakan atau setengah dikerjakan, gantungan jas, gantungan baju, tempat menggantungkan kostum, kapstok-kapstok untuk pakaian dari besi, jemuran pakaian dari besi, jepitan pipa atau kabel dari plastik, katup pipa air dari plastik, bingkai photo, patung kayu, rak (tempat) koran/majalah, binatang yang diisi kapuk atau bahan isian lain, karya seni dari kayu, lilin gips atau plastik, tirai bambu, burung­burung yang diawetkan, hiasan dinding dari benda pipih bertuliskan bukan dari tekstil (perabot), barang anyaman, bantal berper, bantallatex, bantal perlatex, bantal perbusa, bantal air, bantal dacron, bantal dacron bulat, guling roll ball, guling berper, guling latex, guling perlatex, guling perbusa, guling air, guling dacron, bantal dacron terdiri dari dacron hollowfiel, roll ball (bulat­ bulat), kasur berper, kasur air, kasur latex, kasur perlatex, kasur perberbusa, kasur air, kasur dacron/amllowfiel, kasur dacron berper, kasur dacron roll ball berper, Tempat-tempat dari gabus, segala macam bantal, bantal guling, kasur, perabot rumah, kaca, bingkai"
497,DIMELA,D002008018681,2008,Didaftar,21,"bahan-bahan untuk pembuatan sikat, Cangkir, gelas, piring, mangkuk, sikat gigi, alat pemanas botol susu bayi bukan listrik, tempat bedak bukan dari logam, tempat mandi bayi (dapat dipindah-pindah), tempat sabun, botol gelas (wadah), pemeras buah bukan dari listrik untuk keperluan rumah tangga, perkakas-perkakas kecil dan wadah-wadah kecil yang dapat dibawa-bawa untuk rumah tangga dan dapur (bukan dari logam mulia atau bukan dari sepuhan logam mulia), gelas-gelas, porselin-porselin dari barang-barang tembikar, wadah (bukan listrik) pendingin yang dapat dipindah-pindahkan, kulit­kulit besi untuk menggosok, perkakas-perkakas dan alat-alat untuk membersihkan, sikat-sikat (kecuali pensil-pensil), sisir-sisir dan bunga-bunga karang"
498,100% NOURISHMENT LOGO,D002008018683,2008,Didaftar,29,"bahan-bahan pengganti susu, minuman-minuman atas dasar susu, sediaan-sediaan susu bubuk untuk membuat minuman susu, sediaan-sediaan tambahan vitamin dan mineral termasuk yang digunakan pada minuman-minuman yang mengandung gizi ===  Susu dan hasil-hasil susu, sediaan-sediaan tambahan yang mengandung gizi, Substansi-substansi makanan pantang yang termasuk dalam ===, susu-susu bubuk"
499,PURE KIDS,D002008018697,2008,Didaftar,3,"(soaps), minyak wangi, minyak-minyak esensial, kosmetika, losion rambut, pasta gigi (perfumery, essential oils, cosmetics, hair lotions, pasta gigi (dentifrices), sabun-sabun, sediaan-sediaan untuk membersihkan, mengkilatkan, menggosok dan mengkikis (cleaning, polishing, scouring, and abrasive preparations), Sediaan-sediaan untuk memutihkan dan mencuci untuk keperluan binatu (bleaching preparations and other substances for laundry use)"
500,ESCAID,D002008018701,2008,Didaftar,1,"bahan-bahan pengeras logam dan sediaan-sediaan kimia untuk menyolder, bahan-bahan penyamak kulit, bahan-bahan perekat untuk industri, damar-damar buatan dan sintetis, Hasil-hasil kimia untuk industri, ilmu pengetahuan, potret, pertanian, perkebunan, kehutanan, hasil-hasil kimia untuk mengawetkan bahan makanan, plastik dalam bentuk bubuk, cair atau pasta untuk industri, rabuk (pupuk) alam dan rabuk buatan untuk tanah zat-zat pemadam api"
501,BUMI MAKMUR + LOGO,D002008018703,2008,Didaftar,30,"Beras, beras super kristal, beras super slyp, beras ketan, beras cianjur, beras rojolele, beras pandan wangi, beras merah, tepung beras, segala macam tepung, tepung terigu, tepung tapioka, havermout, tepung sereal, tepung ketan, tepung maizena, tepung dan sediaan-sediaan terbuat dari gandum, vetsin MSG, penyedap rasa, bumbu masak, rempah-rempah, ramuan beraroma, untuk makanan, penyedap rasa dan aroma selain minyak sari untuk kue, kayu manis (bumbu), cengkih (bumbu), bumbu masak, garam untuk memasak, bumbu kari (rempah-rempah), essens untuk bahan makanan (kecuali essens yang mudah menguap dan minyak essensial), ragi untuk adonan, penyedap rasa/aroma selain minyak essensial, garam untuk mengawetkan bahan makanan, bumbu-bumbu, adas manis, bahan pengental untuk makanan, kopi, teh, kakao, gula, tapioka, sagu, kopi buatan, roti, kue-kue dan kembang-kembang gula, es konsumsi, madu, air gula, garam, moster, cuka, saus-saus (bumbu-bumbu), rempah-rempah, es, kecap, tauco, terasi, petis, krupuk dan emping, es krim, es lilin, maizena, hunkwe, sohun, mihun, misoa, mie kering, hamburger, donat, kue bolu, pizza, wafer, bubuk pengembang roti/kue, permen, vanili, kue kering, kue basah, biscuit, sereal"
502,SHOFIRO,D002008018716,2008,Didaftar,32,"Air minum, air minum dalam kemasan gelas, air minum dalam kemasan botol, sari kelapa, minuman-minuman segar sari buah-buahan, minuman bunga serum, minuman-minuman yang tidak mengandung- alkohol, sirop, limun, air soda, sekoteng, serbat, air mineral, bir-bir, jenis-jenis bir, minuman jus buah-buahan, minuman sari buah tanpa alkohol, ekstrak buah-buahan tanpa alkohol"
503,NACO + LOGO,D002008018721,2008,Didaftar,5,"kapsul untuk mengurangi kolesterol (capsules for reducing cholesterol), minuman mengandung chitosan (drinks containing chitosan), kapsul mengandung cairan dan/atau bubuk chitosan (capsules containing liquid and/or powder chitosan), kapsul-kapsul untuk diet (dietary capsules), suplemen/tambahan dalam kapsul (supplement in capsules), kapsul untuk obat-obatan (capsules for medicines), kapsul untuk keperluan farmasi (capsules for pharmaceutical purposes), minuman diet yang disesuaikan untuk keperluan medis (dietetic beverages adapted for medical purposes), makanan diet yang disesuaikan untuk keperluan medis (dietetic foods adapted for medical purposes), teh terbuat dari tanaman obat (herb teas), rempah-rempah atau daun-daunan untuk pengobatan (medicinal herbs), minuman untuk keperluan pengobatan (medicinal drinks), teh untuk pengobatan (medicinal tea), mineral makanan tambahan (mineral food-supplements), minyak-minyak pengobatan (medicinal oils), pil untuk keperluan farmasi (pills for pharmaceutical purposes), sediaan-sediaan medis untuk keperluan kelangsingan (medical preparations for slimming purposes), sediaan-sediaan vitamin (vitamin preparations), Makanan kesehatan (health food)"
504,MASTER GUARDMAN,D002008018723,2008,Didaftar,9,"Alat pemadam kebakaran, valve pengatur tekanan (pressure regulating valve)"
505,TAMAS CLUB,D002008018724,2008,Didaftar,21,"Perkakas-perkakas bukan sepuhan logam mulia, yaitu: rantang, wajan, priuk, teko, ceret panci masak, baskom, baki, muk, piring, mangkok, cerek, wadah roti, cetakan kue, baskom, ember, kotak tissue, thermos panas dan dingjn, alat memasak/panggang bukan listrik, pemeras buah bukan listrik dan saringan buah manual"
506,HAPPY TIME,D002008018726,2008,Didaftar,3,"Kosmetika-kosmetika, produk-produk perawatan badan dan produk- produk perawatan untuk mandi, sabun-sabun"
507,NOXONE MIX,D002008018727,2008,Didaftar,5,"Sediaan-sediaan pembasmi hama tambak, bahan pembasmi hama tanaman/ insektisida, pembasmi jamur/fungisida, pembasmi rumput/herbasida, pembasmi cacing / pestisida, sediaan-sediaan untuk membasmi binatang perusak dan membasmi jamur tanaman, sediaan-sediaan membasmi tumbuh-tumbuhan buruk, obat-obatan untuk hewan dan vitamin untuk hewan"
508,IODETAN,D002008018728,2008,Didaftar,5,"Sediaan-sediaan pembasmi hama tambak, bahan pembasmi hama tanaman/ insektisida, pembasmi jamur/fungisida, pembasmi rumput/herbasida, pembasmi cacing / pestisida, sediaan-sediaan untuk membasmi binatang perusak dan membasmi jamur tanaman, sediaan-sediaan membasmi tumbuh-tumbuhan buruk, obat-obatan untuk hewan dan vitamin untuk hewan"
509,QUAFECTAN,D002008018729,2008,Didaftar,5,"Sediaan-sediaan pembasmi hama tambak, bahan pembasmi hama tanaman/ insektisida, pembasmi jamur/fungisida, pembasmi rumput/herbasida, pembasmi cacing / pestisida, sediaan-sediaan untuk membasmi binatang perusak dan membasmi jamur tanaman, sediaan-sediaan membasmi tumbuh-tumbuhan buruk, obat-obatan untuk hewan dan vitamin untuk hewan"
510,BIOFECTAN,D002008018731,2008,Didaftar,5,"Sediaan-sediaan pembasmi hama tambak, bahan pembasmi hama tanaman/ insektisida, pembasmi jamur/fungisida, pembasmi rumput/herbasida, pembasmi cacing / pestisida, sediaan-sediaan untuk membasmi binatang perusak dan membasmi jamur tanaman, sediaan-sediaan membasmi tumbuh-tumbuhan buruk, obat-obatan untuk hewan dan vitamin untuk hewan"
511,889,D002008018733,2008,Didaftar,30,"Beras, beras merah, beras super, beras, mie, bihun, sohun, misoa, mie kering, mie-mie termasuk spaqeti"
512,899 CS + LOGO,D002008018734,2008,Didaftar,30,"Beras, beras merah, beras super, beras ketan, beras ketan hitam, dan segala macam beras"
513,SENOJ,D002008019447,2008,Didaftar,8,"Alat-alat dan perkakas tangan, pompa tangan, pompa air tangan, pembuka kaleng bukan dari listrik, alat-alat pemotong, pisau, pisau pemangkas tanaman, pisau lipat, silet, cutter dan isis cutter, sendok, garpu, gergaji, gunting, kampak, pahat, ketam, linggis, parang, bayonet, blencong, c1urit, arit, ani-ani, cangkul, gurinda, mata gurinda (diamond whell), palu, martil, gada, obeng, tang, kunci inggris, kunci pas, kunci sok, kunci ring, kunci roda, kunci mur, sekop, sendok semen, kikir, garu, sabit, pedang-pedang, tanggem, dongkrak, beliung, kelewang, kape, godam, sisir besi, rnata bor, batu untuk pengasah mata pisau, catok, bor-bor yang dijalankan dengan tangan, seterika bukan dari listrik, tabung penyemprot hama, alat semprotan obat serangga, alat pematri/solder bukan dari listrik"
514,SENOJ,D002008019448,2008,Didaftar,6,"Logam-Iogam kasar yang setengah dikerjakan, serta campuran-campurannya, jangkar-jangkar, landasan-Iandasan, genta-genta, bahan-bahan bangunan yang dilinyak dan dituang yaitu: besi beton, dan lembaran-Iembaran seng, bahan-bahanbangunan dari logam, reI-reI dan barang-barang lainnya untuk jalan kereta api, rantai-rantai, kabel-kabel dan kawat-kawat logam bukan untuk listrik, alat-alat pandai besi, pipa-pipa dan tabung-tabung dari logam, tabung gas, peti-peti besi, lemari besi (brandkas), dan kotak-kotak kecil untuk menyimpan uang yang terbuat dari logam tak mulia, peluru-peluru baja, tapal-tapal kuda, paku-paku, sekrup-sekrup, mur, baut, pelikan-pelikan (mineral-mineral), gantungan kunci, kawat las, kawat solder, kawat baja, besi-besi siku, segala macam kunci, gembok, gerendel, engsel, selot pintu, pegangan pintu, terali besi, kerai dari logam, kusen pintu dari logam, kusen jendela dari logam"
515,pasmira,D002008019450,2008,Didaftar,25,"Kerudung, busana muslim"
516,EVER BILENA,D002008019451,2008,Didaftar,3,"batang kapas untuk keperluan kosmetik; masker kecantikan; bahan-bahan pemeliharaan gigi; sabun kecantikan; sabun untuk pemakaian rumah tangga; perekat untuk menempelkan rambutrambut palsu; bahan perekat untuk keperluan kosmetik kapas untuk keperluan kosmetik; wangiwangian; aromatik untuk keperluan rumah tangga; sediaan-sediaan penggosok; perona mata/eye shadow; losion tubuh; lipstik; pelembut kain untuk kegunaan cucian; sediaan anti listrik statis untuk keperluan rumah tangga; minyak esensial untuk penyedap rasa/aroma minuman; Kosmetik; kuku palsu; semir sepatu bot, bayangan mata, bedak badan dan bubuk mandi, bedak wajah, cat kuku, celak, deodoran untuk pemakaian pribadi, eyeliners, gincu pemerah bibir, kondisioner bibir, Kosmetik-kosmetik, krem alas bedak, krem bergizi dan losion untuk wajah dan badan, krem dingin, krem pembersih untuk keperluan kosmetik, krem pemutih kulit, krem tangan, losion kosmetik, losion rambut, losion sebelum dan setelah cukur, minyak aromatik untuk pemakaian pribadi, minyak essensial, minyak kolonyo, minyak mandi untuk keperluan kosmetik, minyak pijat, paket perawatan wajah, yaitu, masker kecantikan wajah, pembersih cat kuku, pembersih rias mata, pembersih untuk wajah dan badan, pemerah muka, pengkilap bibir (lip glosses), pensil alis, pensil dan sabun rias, sabun cukur, sediaan aromaterapi, sediaan-sediaan bukan medis untuk mandi berendam dan pancuran, Sediaan-sediaan kosmetik untuk perawatan kulit; sediaan-sediaan kosmetik untuk perawatan tubuh; sediaan-sediaan berhias (make-up); sediaan-sediaan pembersih untuk keperluan kecantikan; sabun-sabun dan sabun-sabun mandi; produk-produk perawatan rambut (kosmetik); sampo; kondisioner rambut; wangi-wangian; minyak sari; anti keringat [pembersih badan]; sabun anti keringat; sediaan-sediaan tabir surya; sediaan-sediaan kosmetik untuk tujuan melangsingkan; sediaan-sediaan untuk memutihkan kulit; sediaan-sediaan kosmetik untuk mandi; garam untuk mandi berendam bukan untuk keperluan medis; minyak kolonyo ringan wangi digunakan sebagai penyegar kulit (eau de toilette); sediaansediaan kosmetik; minyak mandi., shampo dan kodisioner rambut"
